province,month,temperature,humidity,rainfall
Bạc Liêu,201708,27.03,89.25,9.56
Bạc Liêu,201709,27.42,87.35,7.84
Bạc Liêu,201710,26.83,87.8,13.02
Bạc Liêu,201711,26.48,89.8,5.61
Bạc Liêu,201712,25.11,86.47,3.47
Bạc Liêu,201713,27.13,83.63,5.59
Bạc Liêu,201801,25.65,84.68,2.85
Bạc Liêu,201802,25.7,77.03,0.27
Bạc Liêu,201803,28.12,71.27,1.21
Bạc Liêu,201804,29.53,68.27,1.87
Bạc Liêu,201805,29.02,77.26,6.14
Bạc Liêu,201806,27.33,86.59,9.06
Bạc Liêu,201807,26.9,89.87,14.55
Bạc Liêu,201808,26.73,89.56,9.51
Bạc Liêu,201809,26.78,88.32,9.2
Bạc Liêu,201810,27.02,86.43,6.82
Bạc Liêu,201811,26.83,86.0,3.14
Bạc Liêu,201812,26.51,86.22,3.26
Bạc Liêu,201813,27.18,82.67,5.7
Bạc Liêu,201901,25.6,81.97,2.2
Bạc Liêu,201902,27.04,72.69,0.18
Bạc Liêu,201903,29.17,65.54,0.98
Bạc Liêu,201904,30.43,66.41,1.44
Bạc Liêu,201905,29.24,80.4,6.96
Bạc Liêu,201906,27.79,87.92,13.6
Bạc Liêu,201907,27.28,88.36,8.11
Bạc Liêu,201908,27.06,90.27,13.96
Bạc Liêu,201909,26.94,89.02,11.73
Bạc Liêu,201910,27.12,87.4,6.92
Bạc Liêu,201911,26.29,86.53,4.04
Bạc Liêu,201912,25.6,79.69,0.0
Bạc Liêu,201913,27.46,81.41,5.87
Bạc Liêu,202001,26.99,71.99,0.09
Bạc Liêu,202002,27.78,65.71,0.03
Bạc Liêu,202003,29.06,67.57,1.14
Bạc Liêu,202004,29.79,69.57,2.01
Bạc Liêu,202005,30.15,73.48,3.78
Bạc Liêu,202006,27.88,85.48,22.36
Bạc Liêu,202007,27.37,86.68,8.1
Bạc Liêu,202008,27.29,87.95,7.52
Bạc Liêu,202009,27.29,87.41,16.56
Bạc Liêu,202010,26.56,90.59,17.9
Bạc Liêu,202011,26.71,86.93,5.26
Bạc Liêu,202012,25.44,86.49,2.42
Bạc Liêu,202013,27.69,80.04,7.26
Bạc Liêu,202101,24.98,80.41,0.68
Bạc Liêu,202102,26.53,71.52,0.36
Bạc Liêu,202103,29.03,66.32,0.06
Bạc Liêu,202104,29.06,73.87,5.34
Bạc Liêu,202105,28.15,84.03,9.9
Bạc Liêu,202106,27.53,86.58,6.34
Bạc Liêu,202107,27.19,88.32,12.24
Bạc Liêu,202108,27.16,88.26,10.93
Bạc Liêu,202109,26.71,88.89,11.72
Bạc Liêu,202110,26.91,88.64,8.1
Bạc Liêu,202111,26.32,91.0,9.16
Bạc Liêu,202112,25.4,85.84,0.46
Bạc Liêu,202113,27.08,82.87,6.3
Bạc Liêu,202201,26.17,78.41,0.07
Bạc Liêu,202202,27.84,72.88,0.62
Bạc Liêu,202203,28.64,73.26,4.41
Bạc Liêu,202204,27.93,81.99,8.05
Bạc Liêu,202205,27.78,86.63,8.89
Bạc Liêu,202206,27.62,86.47,5.68
Bạc Liêu,202207,27.17,88.84,14.76
Bạc Liêu,202208,26.97,88.18,8.41
Bạc Liêu,202209,26.81,88.8,10.22
Bạc Liêu,202210,26.57,88.42,9.31
Bạc Liêu,202211,26.34,90.04,8.96
Bạc Liêu,202212,25.12,86.32,2.26
Bạc Liêu,202213,27.07,84.25,6.84
Bạc Liêu,202301,25.4,83.61,1.48
Bạc Liêu,202302,26.87,76.1,0.41
Bạc Liêu,202303,28.01,66.93,0.02
Bạc Liêu,202304,29.81,72.69,2.78
Bạc Liêu,202305,29.64,76.81,6.46
Bạc Liêu,202306,28.0,86.47,7.39
Bạc Liêu,202307,27.48,88.69,17.06
Bạc Liêu,202308,27.72,88.17,6.98
Bạc Liêu,202309,27.21,89.57,15.97
Bạc Liêu,202310,27.57,87.62,12.69
Bạc Liêu,202311,26.77,90.24,7.22
Bạc Liêu,202312,26.48,87.05,1.15
Bạc Liêu,202313,27.58,82.86,6.67
Bạc Liêu,202401,27.04,76.49,0.02
Bạc Liêu,202402,28.49,69.92,0.0
Bạc Liêu,202403,29.81,65.3,0.08
Bạc Liêu,202404,31.92,60.05,0.07
Bạc Liêu,202405,30.65,74.37,6.25
Bạc Liêu,202406,28.44,84.57,8.25
Bạc Liêu,202407,27.48,89.16,14.39
Bạc Liêu,202408,27.8,88.22,9.54
Bạc Liêu,202409,27.31,90.22,14.53
Bạc Liêu,202410,27.3,89.17,11.64
Bạc Liêu,202411,26.92,88.47,5.08
Bạc Liêu,202412,25.82,87.52,3.97
Bạc Liêu,202413,28.24,80.34,6.18
Bạc Liêu,202501,25.49,79.09,0.21
Bạc Liêu,202502,27.57,71.77,0.39
Bạc Liêu,202503,29.11,67.46,1.23
Bắc Ninh,201501,16.15,81.29,1.16
Bắc Ninh,201502,18.78,82.92,1.21
Bắc Ninh,201503,22.39,84.26,1.53
Bắc Ninh,201504,24.75,77.49,1.07
Bắc Ninh,201505,29.11,83.27,4.47
Bắc Ninh,201506,29.1,84.84,5.77
Bắc Ninh,201507,28.7,80.96,6.91
Bắc Ninh,201508,28.5,84.63,11.02
Bắc Ninh,201509,27.76,86.95,11.26
Bắc Ninh,201510,24.96,81.2,1.92
Bắc Ninh,201511,23.02,86.35,4.64
Bắc Ninh,201512,16.85,82.81,1.77
Bắc Ninh,201513,24.2,83.07,4.41
Bắc Ninh,201601,16.1,84.17,4.85
Bắc Ninh,201602,14.77,74.83,0.25
Bắc Ninh,201603,19.97,82.03,1.0
Bắc Ninh,201604,25.6,86.07,4.89
Bắc Ninh,201605,27.58,83.85,3.8
Bắc Ninh,201606,29.18,84.41,7.12
Bắc Ninh,201607,28.74,86.5,10.86
Bắc Ninh,201608,28.5,85.89,12.35
Bắc Ninh,201609,27.41,85.28,7.21
Bắc Ninh,201610,25.51,82.77,2.09
Bắc Ninh,201611,20.71,82.45,0.93
Bắc Ninh,201612,18.32,77.08,0.11
Bắc Ninh,201613,23.56,82.97,4.64
Bắc Ninh,201701,18.1,82.91,2.4
Bắc Ninh,201702,18.21,78.22,0.72
Bắc Ninh,201703,22.1,82.5,2.65
Bắc Ninh,201704,24.66,79.14,2.29
Bắc Ninh,201705,27.0,79.95,4.34
Bắc Ninh,201706,28.9,85.59,10.47
Bắc Ninh,201707,28.27,86.98,11.81
Bắc Ninh,201708,28.25,88.22,12.13
Bắc Ninh,201709,28.33,87.1,9.49
Bắc Ninh,201710,23.97,86.06,8.83
Bắc Ninh,201711,20.27,83.5,0.49
Bắc Ninh,201712,15.76,78.82,1.23
Bắc Ninh,201713,23.68,83.28,5.61
Bắc Ninh,201801,16.56,82.33,0.82
Bắc Ninh,201802,16.21,78.09,0.51
Bắc Ninh,201803,21.46,81.1,1.57
Bắc Ninh,201804,23.6,81.9,2.8
Bắc Ninh,201805,27.95,85.67,5.04
Bắc Ninh,201806,28.85,82.77,5.39
Bắc Ninh,201807,28.56,86.5,17.44
Bắc Ninh,201808,28.33,87.04,14.79
Bắc Ninh,201809,27.21,85.62,6.42
Bắc Ninh,201810,24.06,83.67,4.78
Bắc Ninh,201811,22.06,83.85,1.87
Bắc Ninh,201812,17.36,84.21,2.03
Bắc Ninh,201813,23.56,83.61,5.34
Bắc Ninh,201901,16.5,84.6,0.78
Bắc Ninh,201902,21.37,85.23,1.63
Bắc Ninh,201903,22.41,84.9,1.63
Bắc Ninh,201904,27.02,85.13,3.99
Bắc Ninh,201905,27.42,85.97,5.0
Bắc Ninh,201906,29.19,87.62,6.02
Bắc Ninh,201907,29.18,86.0,6.41
Bắc Ninh,201908,28.65,87.06,12.86
Bắc Ninh,201909,27.31,81.3,5.89
Bắc Ninh,201910,24.85,85.54,4.29
Bắc Ninh,201911,20.91,80.92,1.37
Bắc Ninh,201912,17.38,76.87,0.14
Bắc Ninh,201913,24.35,84.26,4.19
Bắc Ninh,202001,18.5,82.78,2.78
Bắc Ninh,202002,18.95,82.33,1.28
Bắc Ninh,202003,22.91,84.42,3.4
Bắc Ninh,202004,22.21,83.04,3.1
Bắc Ninh,202005,28.42,85.16,4.02
Bắc Ninh,202006,29.24,86.65,4.26
Bắc Ninh,202007,29.25,85.38,2.49
Bắc Ninh,202008,28.25,87.97,13.95
Bắc Ninh,202009,27.96,87.36,8.45
Bắc Ninh,202010,22.86,85.53,16.82
Bắc Ninh,202011,21.07,83.55,1.11
Bắc Ninh,202012,15.22,78.03,0.15
Bắc Ninh,202013,23.75,84.35,5.18
Bắc Ninh,202101,14.59,75.79,0.03
Bắc Ninh,202102,19.37,82.01,2.1
Bắc Ninh,202103,22.41,84.44,1.33
Bắc Ninh,202104,25.31,85.25,4.59
Bắc Ninh,202105,28.33,87.1,5.41
Bắc Ninh,202106,29.14,84.23,6.92
Bắc Ninh,202107,29.06,85.26,8.66
Bắc Ninh,202108,28.89,86.34,8.8
Bắc Ninh,202109,27.81,87.11,11.89
Bắc Ninh,202110,23.07,85.78,8.37
Bắc Ninh,202111,20.05,80.96,0.96
Bắc Ninh,202112,16.43,76.44,0.14
Bắc Ninh,202113,23.72,83.39,4.94
Bắc Ninh,202201,17.59,84.43,2.36
Bắc Ninh,202202,15.13,82.88,4.35
Bắc Ninh,202203,22.45,84.58,2.1
Bắc Ninh,202204,23.55,80.45,2.36
Bắc Ninh,202205,25.65,84.69,9.03
Bắc Ninh,202206,28.32,88.61,6.17
Bắc Ninh,202207,28.64,87.68,10.16
Bắc Ninh,202208,28.23,87.78,15.41
Bắc Ninh,202209,27.76,85.04,10.88
Bắc Ninh,202210,23.21,82.86,3.88
Bắc Ninh,202211,23.39,85.29,1.94
Bắc Ninh,202212,14.81,74.46,0.25
Bắc Ninh,202213,23.27,84.06,5.76
Bắc Ninh,202301,15.54,75.01,0.88
Bắc Ninh,202302,19.47,82.02,1.72
Bắc Ninh,202303,21.92,81.46,0.84
Bắc Ninh,202304,25.43,83.15,2.06
Bắc Ninh,202305,28.1,81.68,3.21
Bắc Ninh,202306,29.11,85.56,10.73
Bắc Ninh,202307,29.58,84.14,4.19
Bắc Ninh,202308,28.55,86.66,10.78
Bắc Ninh,202309,27.6,86.59,11.89
Bắc Ninh,202310,25.21,83.42,4.39
Bắc Ninh,202311,22.04,81.49,0.73
Bắc Ninh,202312,17.58,78.91,0.49
Bắc Ninh,202313,24.2,82.49,4.33
Bắc Ninh,202401,17.37,84.43,1.82
Bắc Ninh,202402,19.44,80.92,0.54
Bắc Ninh,202403,22.11,81.35,1.61
Bắc Ninh,202404,27.93,81.31,1.65
Bắc Ninh,202405,27.7,84.18,9.42
Bắc Ninh,202406,29.16,87.69,12.52
Bắc Ninh,202407,28.93,88.01,13.86
Bắc Ninh,202408,29.02,87.37,10.38
Bắc Ninh,202409,27.91,87.66,21.73
Bắc Ninh,202410,24.28,81.2,1.14
Bắc Ninh,202411,21.7,77.72,0.22
Bắc Ninh,202412,16.69,75.27,0.1
Bắc Ninh,202413,24.35,83.1,6.25
Bắc Ninh,202501,16.17,74.77,0.17
Bắc Ninh,202502,17.35,81.0,1.05
Bắc Ninh,202503,20.65,76.3,0.67
Bến Tre,201501,25.94,70.31,0.22
Bến Tre,201502,26.46,66.91,0.01
Bến Tre,201503,28.58,65.34,0.01
Bến Tre,201504,30.38,62.98,0.25
Bến Tre,201505,30.82,66.15,2.17
Bến Tre,201506,28.52,78.38,7.41
Bến Tre,201507,27.59,84.55,4.56
Bến Tre,201508,27.32,85.19,4.55
Bến Tre,201509,27.27,86.32,8.25
Bến Tre,201510,27.39,85.13,5.21
Bến Tre,201511,27.13,86.28,3.93
Bến Tre,201512,26.8,80.95,1.43
Bến Tre,201513,27.86,76.6,3.17
Bến Tre,201601,27.54,73.59,0.03
Bến Tre,201602,27.74,65.58,0.03
Bến Tre,201603,28.6,65.14,0.0
Bến Tre,201604,31.18,60.75,0.05
Bến Tre,201605,30.29,72.68,8.19
Bến Tre,201606,27.58,85.93,5.79
Bến Tre,201607,27.22,87.19,6.27
Bến Tre,201608,27.09,88.79,4.45
Bến Tre,201609,26.96,88.37,7.91
Bến Tre,201610,26.55,90.93,11.08
Bến Tre,201611,26.77,88.7,6.23
Bến Tre,201612,25.77,88.16,3.59
Bến Tre,201613,27.77,79.71,4.49
Bến Tre,201701,25.75,84.95,1.49
Bến Tre,201702,26.05,78.79,0.96
Bến Tre,201703,27.8,72.25,0.78
Bến Tre,201704,29.22,72.7,2.5
Bến Tre,201705,28.97,79.68,7.1
Bến Tre,201706,27.68,85.59,4.1
Bến Tre,201707,27.06,86.74,6.08
Bến Tre,201708,27.1,88.42,7.37
Bến Tre,201709,27.44,87.13,6.5
Bến Tre,201710,26.9,87.35,11.57
Bến Tre,201711,26.65,88.78,5.02
Bến Tre,201712,25.24,85.44,3.52
Bến Tre,201713,27.16,83.18,4.78
Bến Tre,201801,25.72,84.43,2.15
Bến Tre,201802,25.75,76.11,0.12
Bến Tre,201803,28.22,69.79,0.7
Bến Tre,201804,29.62,67.43,1.05
Bến Tre,201805,29.15,76.27,5.74
Bến Tre,201806,27.31,86.21,10.32
Bến Tre,201807,26.78,90.25,12.72
Bến Tre,201808,26.58,90.07,8.42
Bến Tre,201809,26.75,88.4,8.27
Bến Tre,201810,27.06,86.39,6.75
Bến Tre,201811,26.84,85.71,2.88
Bến Tre,201812,26.58,85.74,2.53
Bến Tre,201813,27.2,82.29,5.17
Bến Tre,201901,25.75,80.27,1.54
Bến Tre,201902,27.16,71.89,0.18
Bến Tre,201903,28.96,66.9,1.05
Bến Tre,201904,30.15,67.57,1.26
Bến Tre,201905,29.12,80.83,8.1
Bến Tre,201906,27.77,88.1,14.38
Bến Tre,201907,27.08,89.27,8.1
Bến Tre,201908,26.97,90.64,10.68
Bến Tre,201909,26.91,88.8,9.82
Bến Tre,201910,27.28,86.49,5.1
Bến Tre,201911,26.34,85.71,3.71
Bến Tre,201912,25.48,80.2,0.0
Bến Tre,201913,27.41,81.45,5.35
Bến Tre,202001,26.85,71.98,0.04
Bến Tre,202002,27.6,65.6,0.04
Bến Tre,202003,28.94,68.39,0.92
Bến Tre,202004,29.76,69.39,1.64
Bến Tre,202005,30.36,71.96,4.0
Bến Tre,202006,27.76,86.3,27.82
Bến Tre,202007,27.31,86.97,7.33
Bến Tre,202008,27.16,88.94,7.94
Bến Tre,202009,27.21,87.92,14.9
Bến Tre,202010,26.45,91.32,17.9
Bến Tre,202011,26.8,86.13,3.85
Bến Tre,202012,25.54,85.7,2.29
Bến Tre,202013,27.64,80.1,7.38
Bến Tre,202101,24.98,80.49,0.58
Bến Tre,202102,26.3,72.19,0.29
Bến Tre,202103,28.78,67.64,0.02
Bến Tre,202104,28.95,74.36,5.37
Bến Tre,202105,28.13,84.58,9.86
Bến Tre,202106,27.44,86.93,6.32
Bến Tre,202107,27.06,88.97,11.9
Bến Tre,202108,27.13,88.5,10.09
Bến Tre,202109,26.62,89.37,11.17
Bến Tre,202110,26.83,89.21,9.59
Bến Tre,202111,26.48,90.1,7.6
Bến Tre,202112,25.52,84.81,0.39
Bến Tre,202113,27.02,83.16,6.13
Bến Tre,202201,25.87,80.41,0.05
Bến Tre,202202,27.66,73.41,0.39
Bến Tre,202203,28.54,73.41,4.21
Bến Tre,202204,28.13,80.5,5.59
Bến Tre,202205,27.77,86.1,10.03
Bến Tre,202206,27.58,86.51,6.41
Bến Tre,202207,27.09,89.16,13.82
Bến Tre,202208,26.9,88.81,8.26
Bến Tre,202209,26.79,89.06,8.77
Bến Tre,202210,26.7,87.89,8.02
Bến Tre,202211,26.45,89.3,7.98
Bến Tre,202212,25.28,84.86,2.2
Bến Tre,202213,27.06,84.18,6.35
Bến Tre,202301,25.43,83.71,1.13
Bến Tre,202302,26.81,76.09,0.17
Bến Tre,202303,27.81,67.3,0.0
Bến Tre,202304,30.13,69.96,1.55
Bến Tre,202305,29.7,76.18,6.17
Bến Tre,202306,27.93,86.52,7.35
Bến Tre,202307,27.48,88.4,15.78
Bến Tre,202308,27.63,88.74,5.61
Bến Tre,202309,27.22,89.33,13.32
Bến Tre,202310,27.56,87.36,10.28
Bến Tre,202311,26.98,88.53,6.03
Bến Tre,202312,26.66,85.92,1.08
Bến Tre,202313,27.61,82.37,5.74
Bến Tre,202401,26.85,77.23,0.01
Bến Tre,202402,28.22,71.1,0.0
Bến Tre,202403,29.46,66.93,0.03
Bến Tre,202404,31.56,62.18,0.1
Bến Tre,202405,30.56,74.85,6.11
Bến Tre,202406,28.43,84.57,7.78
Bến Tre,202407,27.49,88.52,12.88
Bến Tre,202408,27.77,88.46,7.23
Bến Tre,202409,27.26,90.28,11.86
Bến Tre,202410,27.31,88.68,11.03
Bến Tre,202411,27.09,87.45,4.48
Bến Tre,202412,25.94,86.9,4.21
Bến Tre,202413,28.16,80.64,5.5
Bến Tre,202501,25.21,80.47,0.13
Bến Tre,202502,27.32,72.94,0.27
Bến Tre,202503,28.85,68.7,0.79
Bình Định,201501,22.73,79.73,0.45
Bình Định,201502,23.41,80.61,0.11
Bình Định,201503,25.48,82.05,1.08
Bình Định,201504,26.66,81.41,0.57
Bình Định,201505,29.03,80.23,0.38
Bình Định,201506,29.29,76.56,0.73
Bình Định,201507,28.88,77.07,1.67
Bình Định,201508,29.69,75.65,1.1
Bình Định,201509,29.06,77.77,2.46
Bình Định,201510,27.96,78.32,2.26
Bình Định,201511,27.52,81.98,8.08
Bình Định,201512,25.75,82.28,3.6
Bình Định,201513,27.14,79.46,1.88
Bình Định,201601,24.84,85.81,1.19
Bình Định,201602,23.76,82.07,0.63
Bình Định,201603,24.19,83.88,0.22
Bình Định,201604,26.59,85.93,0.29
Bình Định,201605,28.74,83.73,6.03
Bình Định,201606,28.93,81.06,7.11
Bình Định,201607,28.57,81.82,2.57
Bình Định,201608,29.25,79.82,10.73
Bình Định,201609,28.64,81.6,12.7
Bình Định,201610,27.52,84.73,10.34
Bình Định,201611,26.76,86.34,12.15
Bình Định,201612,25.41,88.03,15.24
Bình Định,201613,26.94,83.74,6.62
Bình Định,201701,24.46,84.69,2.59
Bình Định,201702,23.69,84.98,1.98
Bình Định,201703,25.02,85.19,0.78
Bình Định,201704,26.74,85.67,2.79
Bình Định,201705,28.38,84.41,9.29
Bình Định,201706,28.74,83.41,3.11
Bình Định,201707,28.1,83.74,13.13
Bình Định,201708,28.72,82.76,5.79
Bình Định,201709,28.86,80.89,5.52
Bình Định,201710,27.6,82.28,11.0
Bình Định,201711,26.44,89.22,18.01
Bình Định,201712,24.38,83.74,4.57
Bình Định,201713,26.78,84.24,6.58
Bình Định,201801,23.77,87.75,1.54
Bình Định,201802,22.62,83.89,0.23
Bình Định,201803,24.99,81.6,0.82
Bình Định,201804,26.39,82.84,1.89
Bình Định,201805,28.5,81.62,4.17
Bình Định,201806,28.43,81.99,17.4
Bình Định,201807,28.55,81.19,11.56
Bình Định,201808,28.67,80.22,9.18
Bình Định,201809,28.47,80.23,9.46
Bình Định,201810,27.67,78.62,9.22
Bình Định,201811,26.67,82.79,6.75
Bình Định,201812,26.04,84.37,5.34
Bình Định,201813,26.76,82.25,6.49
Bình Định,201901,24.25,84.02,2.91
Bình Định,201902,24.97,81.23,0.02
Bình Định,201903,26.28,81.91,0.57
Bình Định,201904,27.68,82.2,0.65
Bình Định,201905,28.67,83.79,6.47
Bình Định,201906,29.17,82.49,5.18
Bình Định,201907,29.11,78.58,9.21
Bình Định,201908,28.87,81.14,11.52
Bình Định,201909,28.28,80.28,13.91
Bình Định,201910,27.8,81.23,13.19
Bình Định,201911,25.98,83.13,8.8
Bình Định,201912,24.05,82.12,0.54
Bình Định,201913,27.1,81.85,6.12
Bình Định,202001,24.18,80.4,0.19
Bình Định,202002,24.09,80.99,0.54
Bình Định,202003,26.26,80.74,0.17
Bình Định,202004,27.05,80.96,2.29
Bình Định,202005,28.85,81.89,2.57
Bình Định,202006,28.95,82.51,5.04
Bình Định,202007,28.67,81.82,3.42
Bình Định,202008,28.89,80.74,9.59
Bình Định,202009,29.09,79.48,8.09
Bình Định,202010,27.47,84.03,22.49
Bình Định,202011,25.81,87.22,10.07
Bình Định,202012,24.27,86.49,2.66
Bình Định,202013,26.97,82.28,5.61
Bình Định,202101,22.79,82.84,0.69
Bình Định,202102,23.26,80.7,0.16
Bình Định,202103,25.84,81.2,0.5
Bình Định,202104,27.28,79.76,1.33
Bình Định,202105,28.8,81.71,3.4
Bình Định,202106,28.95,81.02,6.24
Bình Định,202107,28.7,80.51,6.41
Bình Định,202108,28.65,81.32,5.63
Bình Định,202109,28.03,83.08,14.59
Bình Định,202110,27.69,85.03,19.49
Bình Định,202111,26.64,86.69,18.7
Bình Định,202112,24.44,83.28,3.95
Bình Định,202113,26.77,82.27,6.77
Bình Định,202201,24.5,82.61,0.96
Bình Định,202202,24.35,86.07,0.96
Bình Định,202203,25.3,87.28,5.82
Bình Định,202204,26.16,86.81,5.84
Bình Định,202205,27.74,86.24,10.44
Bình Định,202206,28.11,85.51,3.07
Bình Định,202207,28.51,82.72,7.99
Bình Định,202208,28.62,81.35,9.7
Bình Định,202209,28.74,79.47,15.44
Bình Định,202210,26.97,84.56,12.35
Bình Định,202211,26.55,85.1,6.26
Bình Định,202212,24.57,81.85,6.65
Bình Định,202213,26.69,84.11,7.17
Bình Định,202301,23.39,87.29,3.41
Bình Định,202302,24.49,83.8,1.31
Bình Định,202303,25.05,79.58,0.27
Bình Định,202304,27.6,84.41,0.99
Bình Định,202305,28.94,81.99,6.18
Bình Định,202306,29.23,82.06,6.55
Bình Định,202307,28.59,83.96,10.86
Bình Định,202308,29.12,81.34,5.17
Bình Định,202309,29.04,81.07,12.61
Bình Định,202310,28.08,85.68,14.13
Bình Định,202311,27.03,84.93,9.74
Bình Định,202312,25.76,85.45,3.33
Bình Định,202313,27.2,83.46,6.24
Bình Định,202401,24.47,80.32,0.71
Bình Định,202402,25.03,83.19,0.36
Bình Định,202403,25.84,85.72,0.72
Bình Định,202404,27.92,82.74,0.08
Bình Định,202405,29.51,80.52,3.51
Bình Định,202406,29.17,83.19,9.0
Bình Định,202407,28.5,83.11,14.34
Bình Định,202408,29.41,81.95,4.72
Bình Định,202409,28.98,82.0,15.1
Bình Định,202410,27.84,83.73,10.47
Bình Định,202411,26.45,85.48,5.5
Bình Định,202412,24.72,86.69,5.44
Bình Định,202413,27.32,83.22,5.84
Bình Định,202501,22.46,82.17,1.07
Bình Định,202502,23.36,87.62,1.92
Bình Định,202503,24.85,86.34,0.99
Bình Dương,201501,27.19,58.71,0.04
Bình Dương,201502,27.99,55.55,0.0
Bình Dương,201503,30.07,55.31,0.0
Bình Dương,201504,31.59,54.61,0.22
Bình Dương,201505,31.11,62.87,1.97
Bình Dương,201506,28.4,76.93,6.66
Bình Dương,201507,27.32,84.1,6.14
Bình Dương,201508,27.09,85.0,3.64
Bình Dương,201509,27.08,85.74,4.55
Bình Dương,201510,27.15,84.03,5.43
Bình Dương,201511,27.63,78.61,1.54
Bình Dương,201512,28.03,68.71,1.88
Bình Dương,201513,28.39,70.94,2.69
Bình Dương,201601,28.78,63.89,0.07
Bình Dương,201602,29.56,51.49,0.02
Bình Dương,201603,30.25,55.8,0.0
Bình Dương,201604,31.97,56.49,0.08
Bình Dương,201605,30.79,68.5,7.14
Bình Dương,201606,27.44,84.96,5.56
Bình Dương,201607,27.12,85.92,4.73
Bình Dương,201608,27.17,85.86,3.52
Bình Dương,201609,27.2,84.19,3.54
Bình Dương,201610,26.46,88.67,7.87
Bình Dương,201611,26.73,85.72,3.67
Bình Dương,201612,25.86,83.95,3.32
Bình Dương,201613,28.27,74.71,3.31
Bình Dương,201701,26.3,77.81,1.03
Bình Dương,201702,27.46,66.06,0.3
Bình Dương,201703,29.33,61.54,0.16
Bình Dương,201704,30.53,63.0,1.15
Bình Dương,201705,29.6,73.11,3.36
Bình Dương,201706,28.17,79.62,4.25
Bình Dương,201707,26.79,85.85,6.66
Bình Dương,201708,26.82,88.25,5.51
Bình Dương,201709,27.28,86.62,3.83
Bình Dương,201710,26.58,87.52,8.81
Bình Dương,201711,26.57,86.99,3.03
Bình Dương,201712,25.32,80.28,1.14
Bình Dương,201713,27.56,78.14,3.3
Bình Dương,201801,26.84,74.51,0.89
Bình Dương,201802,27.72,61.03,0.03
Bình Dương,201803,30.06,57.31,0.35
Bình Dương,201804,31.5,55.29,0.61
Bình Dương,201805,29.89,69.93,3.5
Bình Dương,201806,26.9,86.79,9.55
Bình Dương,201807,26.48,89.65,8.22
Bình Dương,201808,26.29,89.14,6.43
Bình Dương,201809,26.42,88.75,7.38
Bình Dương,201810,26.78,85.28,4.41
Bình Dương,201811,26.62,84.44,3.06
Bình Dương,201812,26.69,81.56,1.27
Bình Dương,201813,27.68,77.08,3.82
Bình Dương,201901,26.49,69.87,0.62
Bình Dương,201902,28.58,61.47,0.04
Bình Dương,201903,30.08,59.55,0.46
Bình Dương,201904,31.16,61.51,1.04
Bình Dương,201905,29.3,77.75,5.34
Bình Dương,201906,27.69,86.99,9.85
Bình Dương,201907,26.58,88.96,8.02
Bình Dương,201908,26.6,90.77,8.39
Bình Dương,201909,26.62,88.07,6.37
Bình Dương,201910,27.3,84.6,1.61
Bình Dương,201911,26.14,83.82,3.75
Bình Dương,201912,25.86,72.86,0.0
Bình Dương,201913,27.69,77.28,3.81
Bình Dương,202001,28.09,61.64,0.01
Bình Dương,202002,29.34,51.12,0.02
Bình Dương,202003,30.71,57.46,0.13
Bình Dương,202004,31.45,57.88,0.66
Bình Dương,202005,31.24,65.58,3.06
Bình Dương,202006,27.57,85.72,20.03
Bình Dương,202007,27.03,87.34,7.15
Bình Dương,202008,26.67,90.31,8.17
Bình Dương,202009,26.76,89.03,7.83
Bình Dương,202010,26.04,92.06,14.18
Bình Dương,202011,26.48,85.88,2.69
Bình Dương,202012,25.09,84.62,1.58
Bình Dương,202013,28.03,75.81,5.46
Bình Dương,202101,24.36,79.64,0.23
Bình Dương,202102,26.1,70.63,0.1
Bình Dương,202103,29.81,59.17,0.03
Bình Dương,202104,29.54,69.01,4.51
Bình Dương,202105,28.26,81.95,8.31
Bình Dương,202106,26.95,88.25,6.98
Bình Dương,202107,26.73,88.75,8.78
Bình Dương,202108,26.96,88.02,7.89
Bình Dương,202109,26.27,89.89,9.66
Bình Dương,202110,26.39,90.12,9.47
Bình Dương,202111,26.31,88.88,4.27
Bình Dương,202112,25.18,83.09,0.23
Bình Dương,202113,26.91,81.51,5.06
Bình Dương,202201,25.59,78.62,0.03
Bình Dương,202202,28.16,67.89,0.23
Bình Dương,202203,29.56,65.76,3.53
Bình Dương,202204,28.89,73.34,3.47
Bình Dương,202205,27.71,83.66,8.83
Bình Dương,202206,27.35,86.53,7.1
Bình Dương,202207,26.8,89.23,10.42
Bình Dương,202208,26.54,89.2,8.43
Bình Dương,202209,26.5,89.39,6.47
Bình Dương,202210,26.38,87.37,5.88
Bình Dương,202211,26.16,87.84,4.38
Bình Dương,202212,24.69,82.49,2.17
Bình Dương,202213,27.02,81.86,5.12
Bình Dương,202301,25.11,80.22,0.53
Bình Dương,202302,27.42,68.74,0.03
Bình Dương,202303,28.91,58.0,0.0
Bình Dương,202304,31.39,61.17,0.31
Bình Dương,202305,30.24,70.77,4.28
Bình Dương,202306,27.6,86.2,8.36
Bình Dương,202307,27.09,88.31,10.6
Bình Dương,202308,27.36,87.92,5.04
Bình Dương,202309,26.87,89.37,9.35
Bình Dương,202310,27.24,87.25,7.12
Bình Dương,202311,26.86,85.6,2.8
Bình Dương,202312,26.57,82.26,0.94
Bình Dương,202313,27.72,78.88,4.13
Bình Dương,202401,26.82,72.89,0.02
Bình Dương,202402,29.29,62.1,0.01
Bình Dương,202403,30.88,56.76,0.0
Bình Dương,202404,32.54,56.4,0.1
